TLM_PKT_NAME,PKT_ID,TLM_PKT_RELID,tlm_pkt_SHORT_DESCRIPTION,tlm_pkt_DESCRIPTION,MAX_LENGTH,SEQUENCE_NUMBER,AGGREGATE_SPEC_RELID,DATA_ITEM_NAME,DATA_ITEM_RELID,data_item_SHORT_DESCRIPTION,data_item_DESCRIPTION,DATA_TYPE_NAME,DATA_TYPE_RELID,NUM_BITS,ARRAY_NAME,ARRAY_RELID,NUM_DIMENSIONS,DIM_1_SIZE,DIM_2_SIZE,ENUM_NAME,ENUM_RELID,CONSTRAINT_RELID,ANALOG_NAME,ANALOG_RELID,ENDIAN_NAME,ENDIAN_RELID
BATCSPHKP,41,1688,Clyde Space Battery Housekeeping Data,"Digital status data read out from the Clyde Space Battery module.  Because the single bit status flags are automatically cleared by the battery when read, the FSW keeps a running count of the number of times each bit is set.",14,30,1117,BAT_STAT_ACD_ERR,1117,Battery Status ADC Not Ready Error,A count of the number of times the ADC result not ready status bit has been set in the Status Bytes register.,UInt8,24,8,,,,,,,,,,,little_endian,2
BATCSPHKP,41,1688,Clyde Space Battery Housekeeping Data,"Digital status data read out from the Clyde Space Battery module.  Because the single bit status flags are automatically cleared by the battery when read, the FSW keeps a running count of the number of times each bit is set.",14,40,1118,BAT_STAT_OSC_ERR,1118,Battery Status External Oscillator Error,A count of the number of times the oscillator status bit has been set in the Status Bytes register.,UInt8,24,8,,,,,,,,,,,little_endian,2
BATCSPHKP,41,1688,Clyde Space Battery Housekeeping Data,"Digital status data read out from the Clyde Space Battery module.  Because the single bit status flags are automatically cleared by the battery when read, the FSW keeps a running count of the number of times each bit is set.",14,50,1119,BAT_STAT_WDOG_RESET,1119,Battery Status Watchdog Reset,A count of the number of times the watchdog reset occured status bit has been set in the Status Bytes register.,UInt8,24,8,,,,,,,,,,,little_endian,2
BATCSPHKP,41,1688,Clyde Space Battery Housekeeping Data,"Digital status data read out from the Clyde Space Battery module.  Because the single bit status flags are automatically cleared by the battery when read, the FSW keeps a running count of the number of times each bit is set.",14,60,1120,BAT_STAT_POR_RESET,1120,Battery Status Power On Reset,A count of the number of times the power on reset status bit has been set in the Status Bytes register.,UInt8,24,8,,,,,,,,,,,little_endian,2
BATCSPHKP,41,1688,Clyde Space Battery Housekeeping Data,"Digital status data read out from the Clyde Space Battery module.  Because the single bit status flags are automatically cleared by the battery when read, the FSW keeps a running count of the number of times each bit is set.",14,70,1121,BAT_STAT_BO_RESET,1121,Battery Status Brown Out Reset,A count of the number of times the brown out reset status bit has been set in the Status Bytes register.,UInt8,24,8,,,,,,,,,,,little_endian,2
BATCSPHKP,41,1688,Clyde Space Battery Housekeeping Data,"Digital status data read out from the Clyde Space Battery module.  Because the single bit status flags are automatically cleared by the battery when read, the FSW keeps a running count of the number of times each bit is set.",14,80,1122,BAT_STAT_I2C_ERR,1122,Battery Status I2C Error,A count of the number of times the I2C error status bit has been set in the Status Bytes register.,UInt8,24,8,,,,,,,,,,,little_endian,2
BATCSPHKP,41,1688,Clyde Space Battery Housekeeping Data,"Digital status data read out from the Clyde Space Battery module.  Because the single bit status flags are automatically cleared by the battery when read, the FSW keeps a running count of the number of times each bit is set.",14,90,1123,BAT_STAT_I2C_COLLISION,1123,Battery Status I2C Write Collision,A count of the number of times the I2C write collision status bit has been set in the Status Bytes register.,UInt8,24,8,,,,,,,,,,,little_endian,2
BATCSPHKP,41,1688,Clyde Space Battery Housekeeping Data,"Digital status data read out from the Clyde Space Battery module.  Because the single bit status flags are automatically cleared by the battery when read, the FSW keeps a running count of the number of times each bit is set.",14,100,1124,BAT_STAT_I2C_OVERFLOW,1124,Battery Status I2C Overflow,A count of the number of times the I2C overflow status bit has been set in the Status Bytes register.,UInt8,24,8,,,,,,,,,,,little_endian,2
BATCSPHKP,41,1688,Clyde Space Battery Housekeeping Data,"Digital status data read out from the Clyde Space Battery module.  Because the single bit status flags are automatically cleared by the battery when read, the FSW keeps a running count of the number of times each bit is set.",14,110,1125,BAT_STAT_MSG_LEN_ERR,1125,Battery Status Message Length Error,A count of the number of times the received message too long status bit has been set in the Status Bytes register.,UInt8,24,8,,,,,,,,,,,little_endian,2
BATCSPHKP,41,1688,Clyde Space Battery Housekeeping Data,"Digital status data read out from the Clyde Space Battery module.  Because the single bit status flags are automatically cleared by the battery when read, the FSW keeps a running count of the number of times each bit is set.",14,120,1126,BAT_VERSION,1126,Battery Firmware Version,The battery Clyde Space firmware version number.,UInt16,25,16,,,,,,,,,,,little_endian,2
BATCSPHKP,41,1688,Clyde Space Battery Housekeeping Data,"Digital status data read out from the Clyde Space Battery module.  Because the single bit status flags are automatically cleared by the battery when read, the FSW keeps a running count of the number of times each bit is set.",14,130,1127,BAT_HEATER_FORCE_OFF,1127,Clyde Space Battery Heater Force Off,"The current force heater off state.   If YES, the heater is forced off.  If NO, the heater may come on under thermostat control.",UInt8,24,8,,,,,,NO_YES,4,,,,little_endian,2
BATCSPCB,43,1687,Clyde Space Battery Control Block,FSW state for the Clyde Space Battery module interface.,12,10,1150,batcb_I2C_FD,1150,BATCB I2C File Descriptor,The OS file descriptor returned by the open() function on the I2C device.,UInt32,26,32,,,,,,,,,,,little_endian,2
BATCSPCB,43,1687,Clyde Space Battery Control Block,FSW state for the Clyde Space Battery module interface.,12,20,1151,batcb_AcqState,1151,BATCB Telemetry Acquisition State,The acquisition state of the Battery collection activity.,UInt8,24,8,,,,,,BAT_ACQ_STATE,101,,,,little_endian,2
BATCSPCB,43,1687,Clyde Space Battery Control Block,FSW state for the Clyde Space Battery module interface.,12,30,1152,batcb_SampleIndex,1152,BATCB Telemetry Sample Index,The index of the item being processed in the Battery telemetry list,UInt8,24,8,,,,,,,,,,,little_endian,2
BATCSPCB,43,1687,Clyde Space Battery Control Block,FSW state for the Clyde Space Battery module interface.,12,40,1153,batcb_RepCount,1153,BATCB Telemetry Report Count,A running count of the number of times the list of Battery telemetry items has been cycled through.,UInt16,25,16,,,,,,,,,,,little_endian,2
BATCSPCB,43,1687,Clyde Space Battery Control Block,FSW state for the Clyde Space Battery module interface.,12,50,1154,FaultCode,15289,Fault Code,,UInt16,25,16,,,,,,,,,,,little_endian,2
BATCSPCB,43,1687,Clyde Space Battery Control Block,FSW state for the Clyde Space Battery module interface.,12,60,1155,FaultCount,15290,Fault Count,A count of the number of errors reported by this module or subsystem.,UInt16,25,16,,,,,,,,,,,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,10,1100,BAT_0_DIR,1100,Clyde Space Battery 0 Current Direction,"Telemetry read out from Battery 0.  High = Discharge, Low = Charge.  Battery 0 is simply referred to as ""Battery"" in the Clyde Space documentation.",UInt16,25,16,,,,,,,,,,,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,20,1101,BAT_0_CUR,1101,Clyde Space Battery 0 Current,"Telemetry read out from Battery 0.  Battery 0 is simply referred to as ""Battery"" in the Clyde Space documentation.",UInt16,25,16,,,,,,,,,BAT_0_CUR,400,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,30,1102,BAT_0_CELL_V,1102,Clyde Space Battery 0 Cell Voltage,"Telemetry read out from Battery 0.  Battery 0 is simply referred to as ""Battery"" in the Clyde Space documentation.",UInt16,25,16,,,,,,,,,BAT_0_CELL_VOLT,401,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,40,1103,BAT_0_BAT_V,1103,Clyde Space Battery 0 Battery Voltage,"Telemetry read out from Battery 0.  Battery 0 is simply referred to as ""Battery"" in the Clyde Space documentation.",UInt16,25,16,,,,,,,,,BAT_0_BAT_VOLT,402,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,50,1104,BAT_0_TEMP,1104,Clyde Space Battery 0 Temperature,"Telemetry read out from Battery 0.  Battery 0 is simply referred to as ""Battery"" in the Clyde Space documentation.",UInt16,25,16,,,,,,,,,BAT_0_BAT_TEMP,403,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,60,1105,BAT_1_DIR,1105,Clyde Space Battery 1 Current Direction,"Telemetry read out from the Battery 1.  High = Discharge, Low = Charge",UInt16,25,16,,,,,,,,,,,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,70,1106,BAT_1_CUR,1106,Clyde Space Battery 1 Current,Telemetry read out from Battery 1.,UInt16,25,16,,,,,,,,,BAT_1_CUR,404,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,80,1107,BAT_1_CELL_V,1107,Clyde Space Battery 1 Cell Voltage,Telemetry read out from Battery 1.,UInt16,25,16,,,,,,,,,BAT_1_CELL_VOLT,405,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,90,1108,BAT_1_BAT_V,1108,Clyde Space Battery 1 Battery Voltage,Telemetry read out from Battery 1.,UInt16,25,16,,,,,,,,,BAT_1_BAT_VOLT,406,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,100,1109,BAT_1_TEMP,1109,Clyde Space Battery 1 Temperature,Telemetry read out from Battery 1.,UInt16,25,16,,,,,,,,,BAT_1_BAT_TEMP,407,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,110,1110,BAT_2_DIR,1110,Clyde Space Battery 2 Current Direction,"Telemetry read out from the Battery 2.  High = Discharge, Low = Charge",UInt16,25,16,,,,,,,,,,,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,120,1111,BAT_2_CUR,1111,Clyde Space Battery 2 Current,Telemetry read out from Battery 2.,UInt16,25,16,,,,,,,,,BAT_2_CUR,408,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,130,1112,BAT_2_CELL_V,1112,Clyde Space Battery 2 Cell Voltage,Telemetry read out from Battery 2.,UInt16,25,16,,,,,,,,,BAT_2_CELL_VOLT,409,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,140,1113,BAT_2_BAT_V,1113,Clyde Space Battery 2 Battery Voltage,Telemetry read out from Battery 2.,UInt16,25,16,,,,,,,,,BAT_2_BAT_VOLT,410,little_endian,2
BATCSPTLM,44,1686,Clyde Space Battery Telemetry,Analog status data read out from the Clyde Space Battery module.,32,150,1114,BAT_2_TEMP,1114,Clyde Space Battery 2 Temperature,Telemetry read out from Battery 2.,UInt16,25,16,,,,,,,,,BAT_2_BAT_TEMP,411,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,10,13034,Current_Activity,16497,Current Activity,The Activity ID of the activity which is currently being run by the scheduler.,UInt8,24,8,,,,,,ACTIVITY_ID,11,,,,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,15,13184,Activity_Param,16502,Current Activity Parameter Value,The 8-bit parameter value which is used by the activity currently being run by the scheduler.,UInt8,24,8,,,,,,,,,,,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,20,13035,Activity_State,16498,Activity State,The current activity type currently being run by the scheduler.,UInt8,24,8,,,,,,ACTIVITY_STATE,12,,,,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,40,13037,Activity_HR_Ptr,16499,Activity High Rate Pointer,,UInt8,24,8,,,,,,,,,,,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,50,13038,Activity_Cyclic_Ptr,16500,Activity Cyclic Pointer,,UInt8,24,8,,,,,,,,,,,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,60,13039,Activity_20Hz_Ptr,16501,Acitivity 20 Hz Pointer,,UInt8,24,8,,,,,,,,,,,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,70,13181,Activity_20Hz_Frame,16665,Current Activity Parameter,,UInt8,24,8,,,,,,,,,,,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,80,13185,Activity_SD_Flush_Count,16503,System Maintenance Activity SD State Flush Count,,UInt8,24,8,,,,,,,,,,,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,90,13180,Activity_Sched_Sleep,16504,Activity Scheduler Sleep Period,,UInt16,25,16,,,,,,,,,,,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,100,13186,Activity_Sched_Spare_Flags,16505,Activity Scheduler Spare Flag Bits,,6BitUInt8,190,6,,,,,,,,,,,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,110,13187,Activity_Sched_Data_Store,16506,Activity Scheduler Flag - Payload Data Storage,,1BitUInt8,1,1,,,,,,,,,,,little_endian,2
ACTIVITYCB,45,1683,Activity Control Block,The current state of the FSW activity scheduler.,11,120,13188,Activity_Sched_Fast_Tlm,16507,Activity Scheduler Flag - Fast Telemetry Downlink,,1BitUInt8,1,1,,,,,,,,,,,little_endian,2
NVCB,46,1921,Non-Volatile (NV) Configuration Control Block,The global state of the NV manager.  The NV data is a small amount of critical configuration data that may be modified independantly of the code.,9,10,14261,nvcb_INIT_STATE,17785,NV CB - Initialization State,,UInt8,24,8,,,,,,NV_INIT_STATE,3761,,,,little_endian,2
NVCB,46,1921,Non-Volatile (NV) Configuration Control Block,The global state of the NV manager.  The NV data is a small amount of critical configuration data that may be modified independantly of the code.,9,20,14262,nvcb_MOD_COUNT,17786,NV CB - Modification Count since Boot,,UInt8,24,8,,,,,,,,,,,little_endian,2
NVCB,46,1921,Non-Volatile (NV) Configuration Control Block,The global state of the NV manager.  The NV data is a small amount of critical configuration data that may be modified independantly of the code.,9,30,14263,nvcb_WRITE_COUNT,17787,NV CB - Write Count since Boot,,UInt8,24,8,,,,,,,,,,,little_endian,2
NVCB,46,1921,Non-Volatile (NV) Configuration Control Block,The global state of the NV manager.  The NV data is a small amount of critical configuration data that may be modified independantly of the code.,9,40,14264,FaultCode,15289,Fault Code,,UInt16,25,16,,,,,,,,,,,little_endian,2
NVCB,46,1921,Non-Volatile (NV) Configuration Control Block,The global state of the NV manager.  The NV data is a small amount of critical configuration data that may be modified independantly of the code.,9,50,14265,FaultCount,15290,Fault Count,A count of the number of errors reported by this module or subsystem.,UInt16,25,16,,,,,,,,,,,little_endian,2
NVCB,46,1921,Non-Volatile (NV) Configuration Control Block,The global state of the NV manager.  The NV data is a small amount of critical configuration data that may be modified independantly of the code.,9,60,16988,nvcb_Save_SCID,17792,NV CB - Previous Save Value for SCID,,UInt8,24,8,,,,,,,,,,,little_endian,2
NVCB,46,1921,Non-Volatile (NV) Configuration Control Block,The global state of the NV manager.  The NV data is a small amount of critical configuration data that may be modified independantly of the code.,9,70,16989,nvcb_Save_Initial_Boot,17793,NV CB - Previous Save Value for Initial Boot Flag,,UInt8,24,8,,,,,,FALSE_TRUE,3,,,,little_endian,2
NVCNF,47,1922,Non-Volatile (NV) Configuration,Each packet Sub ID is a buffer for one set of NV data.  Packet Sub-ID 2 (DEFLT) provides the currently used configuration set.,224,10,14266,NV_UPDATE_COUNT,17788,NV Config - Update Count,,UInt16,25,16,,,,,,,,,,,little_endian,2
NVCNF,47,1922,Non-Volatile (NV) Configuration,Each packet Sub ID is a buffer for one set of NV data.  Packet Sub-ID 2 (DEFLT) provides the currently used configuration set.,224,20,14267,NV_AUT_GBL_ENA,17789,NV Config - Autonomous Global Enable,,UInt8,24,8,,,,,,DISABLE_ENABLE,298,,,,little_endian,2
